Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
14,1732118129274,20/11/2024 15:55:29,1732100129274,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
15,1732118129276,20/11/2024 15:55:29,1732100129276,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
16,1732118129277,20/11/2024 15:55:29,1732100129277,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
17,1732118129277,20/11/2024 15:55:29,1732100129277,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
18,1732118129278,20/11/2024 15:55:29,1732100129278,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,i am using inbuilt camera,,,Comment Box,7,object-9
19,1732118129279,20/11/2024 15:55:29,1732100129279,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,20cm,,,Comment Box,8,object-10
20,1732118129279,20/11/2024 15:55:29,1732100129279,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
21,1732118129280,20/11/2024 15:55:29,1732100129280,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
22,1732118129281,20/11/2024 15:55:29,1732100129281,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1732118129282,20/11/2024 15:55:29,1732100129282,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1732118129283,20/11/2024 15:55:29,1732100129283,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1732118129284,20/11/2024 15:55:29,1732100129284,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1732118129284,20/11/2024 15:55:29,1732100129284,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,it went through the first time and keeps failing the second time,,,Comment Box,13,object-16
27,1732118129285,20/11/2024 15:55:29,1732100129285,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1732118129287,20/11/2024 15:55:29,1732100129287,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1732118129289,20/11/2024 15:55:29,1732100129289,-5,20/11/2024 05:55:29,196386,5,questionnaire-ng98,,41492554,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,150933,,,,
1,1732118215435,20/11/2024 15:56:55,1732100215435,-5,20/11/2024 05:56:55,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732118323412,20/11/2024 15:58:43,1732100323412,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1732118323412,20/11/2024 15:58:43,1732100323412,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1732118323412,20/11/2024 15:58:43,1732100323412,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732118323412,20/11/2024 15:58:43,1732100323412,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732118323413,20/11/2024 15:58:43,1732100323413,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1732118323413,20/11/2024 15:58:43,1732100323413,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732118323413,20/11/2024 15:58:43,1732100323413,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732118323414,20/11/2024 15:58:43,1732100323414,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732118323414,20/11/2024 15:58:43,1732100323414,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732118323415,20/11/2024 15:58:43,1732100323415,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732118323416,20/11/2024 15:58:43,1732100323416,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732118323416,20/11/2024 15:58:43,1732100323416,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,None.,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1732118323426,20/11/2024 15:58:43,1732100323426,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
15,1732118323426,20/11/2024 15:58:43,1732100323426,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
16,1732118323427,20/11/2024 15:58:43,1732100323427,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
17,1732118323428,20/11/2024 15:58:43,1732100323428,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
18,1732118323428,20/11/2024 15:58:43,1732100323428,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,N/A,,,Comment Box,7,object-9
19,1732118323429,20/11/2024 15:58:43,1732100323429,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,"I was sitting between 10-20 inches from my camera. The first calibration test passed, so I'm not sure why the 2nd one failed. ",,,Comment Box,8,object-10
20,1732118323429,20/11/2024 15:58:43,1732100323429,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0.,,,Comment Box,9,object-11
21,1732118323430,20/11/2024 15:58:43,1732100323430,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0.,,,Comment Box,10,object-12
22,1732118323431,20/11/2024 15:58:43,1732100323431,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1732118323432,20/11/2024 15:58:43,1732100323432,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1732118323432,20/11/2024 15:58:43,1732100323432,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1732118323433,20/11/2024 15:58:43,1732100323433,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1732118323433,20/11/2024 15:58:43,1732100323433,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,N/A,,,Comment Box,13,object-16
27,1732118323434,20/11/2024 15:58:43,1732100323434,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1732118323435,20/11/2024 15:58:43,1732100323435,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1732118323436,20/11/2024 15:58:43,1732100323436,-5,20/11/2024 05:58:43,196386,5,questionnaire-ng98,,41492666,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,107858,,,,
1,1732119852385,20/11/2024 16:24:12,1732098252385,-6,20/11/2024 04:24:12,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732120076236,20/11/2024 16:27:56,1732098476236,-6,20/11/2024 04:27:56,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1732120076237,20/11/2024 16:27:56,1732098476237,-6,20/11/2024 04:27:56,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1732120076237,20/11/2024 16:27:56,1732098476237,-6,20/11/2024 04:27:56,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732120076237,20/11/2024 16:27:56,1732098476237,-6,20/11/2024 04:27:56,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732120076237,20/11/2024 16:27:56,1732098476237,-6,20/11/2024 04:27:56,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1732120076237,20/11/2024 16:27:56,1732098476237,-6,20/11/2024 04:27:56,196386,5,questionnaire-ng98,,41493629,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
