Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
28,1733341628513,04/12/2024 19:47:08,1733312828513,-8,04/12/2024 03:47:08,196386,6,questionnaire-7ac3,,41806413,BLIND,12211956,,complete,,6750a7850f3de27fa94de17c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1080x675,1080x675,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1733341628516,04/12/2024 19:47:08,1733312828516,-8,04/12/2024 03:47:08,196386,6,questionnaire-7ac3,,41806413,BLIND,12211956,,complete,,6750a7850f3de27fa94de17c,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1080x675,1080x675,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,END,148280,,,,
1,1733343939229,04/12/2024 20:25:39,1733325939229,-5,04/12/2024 10:25:39,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733344233049,04/12/2024 20:30:33,1733326233049,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1733344233049,04/12/2024 20:30:33,1733326233049,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1733344233049,04/12/2024 20:30:33,1733326233049,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733344233050,04/12/2024 20:30:33,1733326233050,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733344233050,04/12/2024 20:30:33,1733326233050,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1733344233050,04/12/2024 20:30:33,1733326233050,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733344233051,04/12/2024 20:30:33,1733326233051,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733344233051,04/12/2024 20:30:33,1733326233051,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1733344233051,04/12/2024 20:30:33,1733326233051,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1733344233052,04/12/2024 20:30:33,1733326233052,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1733344233052,04/12/2024 20:30:33,1733326233052,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1733344233052,04/12/2024 20:30:33,1733326233052,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
14,1733344233053,04/12/2024 20:30:33,1733326233053,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
15,1733344233062,04/12/2024 20:30:33,1733326233062,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
16,1733344233062,04/12/2024 20:30:33,1733326233062,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
17,1733344233063,04/12/2024 20:30:33,1733326233063,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,N/A,,,Comment Box,7,object-9
18,1733344233064,04/12/2024 20:30:33,1733326233064,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,Around 17 inches,,,Comment Box,8,object-10
19,1733344233065,04/12/2024 20:30:33,1733326233065,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,None,,,Comment Box,9,object-11
20,1733344233066,04/12/2024 20:30:33,1733326233066,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,None (one time before calibration and after the instructions to relocate myself to a better spot).,,,Comment Box,10,object-12
21,1733344233066,04/12/2024 20:30:33,1733326233066,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1733344233066,04/12/2024 20:30:33,1733326233066,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1733344233067,04/12/2024 20:30:33,1733326233067,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1733344233068,04/12/2024 20:30:33,1733326233068,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1733344233069,04/12/2024 20:30:33,1733326233069,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,More information regarding the calibration process.,,,Comment Box,13,object-16
26,1733344233069,04/12/2024 20:30:33,1733326233069,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1733344233070,04/12/2024 20:30:33,1733326233070,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1733344233071,04/12/2024 20:30:33,1733326233071,-5,04/12/2024 10:30:33,196386,6,questionnaire-7ac3,,41807055,BLIND,12212098,,complete,,6750ab901335f62f8c267e47,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1366x768,1650x777,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,END,293722,,,,
1,1733345346101,04/12/2024 20:49:06,1733327346101,-5,04/12/2024 10:49:06,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733345411254,04/12/2024 20:50:11,1733327411254,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1733345411254,04/12/2024 20:50:11,1733327411254,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1733345411255,04/12/2024 20:50:11,1733327411255,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733345411255,04/12/2024 20:50:11,1733327411255,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733345411255,04/12/2024 20:50:11,1733327411255,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1733345411255,04/12/2024 20:50:11,1733327411255,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733345411256,04/12/2024 20:50:11,1733327411256,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733345411256,04/12/2024 20:50:11,1733327411256,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1733345411256,04/12/2024 20:50:11,1733327411256,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1733345411257,04/12/2024 20:50:11,1733327411257,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1733345411257,04/12/2024 20:50:11,1733327411257,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1733345411257,04/12/2024 20:50:11,1733327411257,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
14,1733345411257,04/12/2024 20:50:11,1733327411257,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
15,1733345411264,04/12/2024 20:50:11,1733327411264,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
16,1733345411264,04/12/2024 20:50:11,1733327411264,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
17,1733345411264,04/12/2024 20:50:11,1733327411264,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,N/A,,,Comment Box,7,object-9
18,1733345411265,04/12/2024 20:50:11,1733327411265,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,20 inchess,,,Comment Box,8,object-10
19,1733345411265,04/12/2024 20:50:11,1733327411265,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,once or twice,,,Comment Box,9,object-11
20,1733345411265,04/12/2024 20:50:11,1733327411265,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,once,,,Comment Box,10,object-12
21,1733345411266,04/12/2024 20:50:11,1733327411266,-5,04/12/2024 10:50:11,196386,6,questionnaire-7ac3,,41807374,BLIND,12212204,,complete,,6750b441451019ad3b9f8b26,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x788,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB18,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
