Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
2,1732118157689,20/11/2024 15:55:57,1732118163101,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,23
3,1732118157969,20/11/2024 15:55:57,1732118163105,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Male
4,1732118157969,20/11/2024 15:55:57,1732118163105,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732118157969,20/11/2024 15:55:57,1732118163106,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Southern
6,1732118157969,20/11/2024 15:55:57,1732118163107,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,2
7,1732118157969,20/11/2024 15:55:57,1732118163108,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1732118157969,20/11/2024 15:55:57,1732118163109,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732118157969,20/11/2024 15:55:57,1732118163109,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732118157969,20/11/2024 15:55:57,1732118163110,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-4,Black or African American
11,1732118157969,20/11/2024 15:55:57,1732118163111,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,5
12,1732118157969,20/11/2024 15:55:57,1732118163112,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,4
13,1732118157969,20/11/2024 15:55:57,1732118163112,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,40%
14,1732118157969,20/11/2024 15:55:57,1732118163113,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,5
15,1732118157969,20/11/2024 15:55:57,1732118163113,-5,20/11/2024 10:56:03,196386,5,questionnaire-w1i9,,41492626,BLIND,12110878,,complete,,673e013aa2509a74041b8e1d,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x945,Headphone Check Pass,,,Demographic Questionnaire,5,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,28227
1,1732118326604,20/11/2024 15:58:46,1732118326469,-5,20/11/2024 10:58:46,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732118368376,20/11/2024 15:59:28,1732118368303,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,29
3,1732118368486,20/11/2024 15:59:28,1732118368307,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Do not know
6,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,7
7,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,1
10,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-4,Black or African American
11,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,2
12,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,27
13,1732118368486,20/11/2024 15:59:28,1732118368308,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,90%
14,1732118368486,20/11/2024 15:59:28,1732118368309,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,10
15,1732118368486,20/11/2024 15:59:28,1732118368309,-5,20/11/2024 10:59:28,196386,5,questionnaire-w1i9,,41492704,BLIND,12110897,,complete,,673e01fabfebbc9c7063bcf6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1592x884,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,41840
1,1732118522085,20/11/2024 16:02:02,1732118521895,-6,20/11/2024 10:02:01,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732118548248,20/11/2024 16:02:28,1732118548107,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,23
3,1732118548403,20/11/2024 16:02:28,1732118548108,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1732118548403,20/11/2024 16:02:28,1732118548108,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1732118548403,20/11/2024 16:02:28,1732118548108,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Midwestern
6,1732118548403,20/11/2024 16:02:28,1732118548108,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,3
7,1732118548403,20/11/2024 16:02:28,1732118548108,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-4,Black or African American
11,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,12
12,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,10
13,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,30%
14,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,4
15,1732118548403,20/11/2024 16:02:28,1732118548109,-6,20/11/2024 10:02:28,196386,5,questionnaire-w1i9,,41492781,BLIND,12110890,,complete,,673e01fbf863aeb08ad3acce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,26214
1,1732120081435,20/11/2024 16:28:01,1732120081165,-6,20/11/2024 10:28:01,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732120140358,20/11/2024 16:29:00,1732120140099,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,35
3,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Male
4,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Southern
6,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,2
7,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-2,Asian
11,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,12
12,1732120140541,20/11/2024 16:29:00,1732120140100,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,0
13,1732120140541,20/11/2024 16:29:00,1732120140101,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,0%
14,1732120140541,20/11/2024 16:29:00,1732120140101,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,1
15,1732120140541,20/11/2024 16:29:00,1732120140101,-6,20/11/2024 10:29:00,196386,5,questionnaire-w1i9,,41493790,BLIND,12111201,,complete,,673e04be25d0cdcdc89ca588,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2560x1440,2098x1238,Headphone Check Pass,,,Demographic Questionnaire,5,CB37,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,58936
1,1732120323546,20/11/2024 16:32:03,1732120323312,-5,20/11/2024 11:32:03,196386,5,questionnaire-w1i9,,41493904,BLIND,12111283,,complete,,673e0c07fd3d4b6ccf56cfe7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB35,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732120350816,20/11/2024 16:32:30,1732120350622,-5,20/11/2024 11:32:30,196386,5,questionnaire-w1i9,,41493904,BLIND,12111283,,complete,,673e0c07fd3d4b6ccf56cfe7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB35,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,26
3,1732120351003,20/11/2024 16:32:31,1732120350624,-5,20/11/2024 11:32:30,196386,5,questionnaire-w1i9,,41493904,BLIND,12111283,,complete,,673e0c07fd3d4b6ccf56cfe7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB35,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1732120351003,20/11/2024 16:32:31,1732120350624,-5,20/11/2024 11:32:30,196386,5,questionnaire-w1i9,,41493904,BLIND,12111283,,complete,,673e0c07fd3d4b6ccf56cfe7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB35,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1732120351003,20/11/2024 16:32:31,1732120350624,-5,20/11/2024 11:32:30,196386,5,questionnaire-w1i9,,41493904,BLIND,12111283,,complete,,673e0c07fd3d4b6ccf56cfe7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB35,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Southern
6,1732120351003,20/11/2024 16:32:31,1732120350624,-5,20/11/2024 11:32:30,196386,5,questionnaire-w1i9,,41493904,BLIND,12111283,,complete,,673e0c07fd3d4b6ccf56cfe7,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB35,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,2
