Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1732118391311,20/11/2024 15:59:51,1732089591311,-8,19/11/2024 23:59:51,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732118505403,20/11/2024 16:01:45,1732089705403,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1732118505403,20/11/2024 16:01:45,1732089705403,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1732118505403,20/11/2024 16:01:45,1732089705403,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732118505404,20/11/2024 16:01:45,1732089705404,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732118505404,20/11/2024 16:01:45,1732089705404,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,none,,,Comment Box,3,object-5
7,1732118505404,20/11/2024 16:01:45,1732089705404,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732118505405,20/11/2024 16:01:45,1732089705405,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732118505405,20/11/2024 16:01:45,1732089705405,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732118505405,20/11/2024 16:01:45,1732089705405,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732118505406,20/11/2024 16:01:45,1732089705406,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732118505406,20/11/2024 16:01:45,1732089705406,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732118505406,20/11/2024 16:01:45,1732089705406,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,none,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1732118505418,20/11/2024 16:01:45,1732089705418,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
15,1732118505419,20/11/2024 16:01:45,1732089705419,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
16,1732118505419,20/11/2024 16:01:45,1732089705419,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
17,1732118505419,20/11/2024 16:01:45,1732089705419,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
18,1732118505419,20/11/2024 16:01:45,1732089705419,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,none,,,Comment Box,7,object-9
19,1732118505420,20/11/2024 16:01:45,1732089705420,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,30 inches,,,Comment Box,8,object-10
20,1732118505420,20/11/2024 16:01:45,1732089705420,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
21,1732118505420,20/11/2024 16:01:45,1732089705420,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
22,1732118505421,20/11/2024 16:01:45,1732089705421,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1732118505422,20/11/2024 16:01:45,1732089705422,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1732118505422,20/11/2024 16:01:45,1732089705422,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1732118505422,20/11/2024 16:01:45,1732089705422,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1732118505423,20/11/2024 16:01:45,1732089705423,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,none,,,Comment Box,13,object-16
27,1732118505423,20/11/2024 16:01:45,1732089705423,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1732118505424,20/11/2024 16:01:45,1732089705424,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1732118505425,20/11/2024 16:01:45,1732089705425,-8,20/11/2024 00:01:45,196386,5,questionnaire-7ac3,,41492722,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,END,114039,,,,
1,1732122112315,20/11/2024 17:01:52,1732104112315,-5,20/11/2024 07:01:52,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732122227579,20/11/2024 17:03:47,1732104227579,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1732122227579,20/11/2024 17:03:47,1732104227579,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1732122227579,20/11/2024 17:03:47,1732104227579,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732122227579,20/11/2024 17:03:47,1732104227579,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732122227580,20/11/2024 17:03:47,1732104227580,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1732122227580,20/11/2024 17:03:47,1732104227580,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732122227580,20/11/2024 17:03:47,1732104227580,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732122227580,20/11/2024 17:03:47,1732104227580,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732122227580,20/11/2024 17:03:47,1732104227580,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732122227580,20/11/2024 17:03:47,1732104227580,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732122227581,20/11/2024 17:03:47,1732104227581,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732122227581,20/11/2024 17:03:47,1732104227581,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,N/A,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1732122227586,20/11/2024 17:03:47,1732104227586,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
15,1732122227586,20/11/2024 17:03:47,1732104227586,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
16,1732122227587,20/11/2024 17:03:47,1732104227587,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,No,,Yes|No,Multiple Choice,6,object-8
17,1732122227587,20/11/2024 17:03:47,1732104227587,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,2,,Yes|No,Multiple Choice,6,object-8
18,1732122227587,20/11/2024 17:03:47,1732104227587,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,Logitech C915,,,Comment Box,7,object-9
19,1732122227587,20/11/2024 17:03:47,1732104227587,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,10 inches,,,Comment Box,8,object-10
20,1732122227588,20/11/2024 17:03:47,1732104227588,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,1,,,Comment Box,9,object-11
21,1732122227588,20/11/2024 17:03:47,1732104227588,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,1,,,Comment Box,10,object-12
22,1732122227588,20/11/2024 17:03:47,1732104227588,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1732122227589,20/11/2024 17:03:47,1732104227589,-5,20/11/2024 07:03:47,196386,5,questionnaire-7ac3,,41494657,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
