Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
8,1732118238688,20/11/2024 15:57:18,1732118237942,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,1
9,1732118238688,20/11/2024 15:57:18,1732118237942,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-4,Black or African American
10,1732118238688,20/11/2024 15:57:18,1732118237942,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,10
11,1732118238688,20/11/2024 15:57:18,1732118237942,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,6
12,1732118238688,20/11/2024 15:57:18,1732118237942,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,70%
13,1732118238688,20/11/2024 15:57:18,1732118237943,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,8
14,1732118238688,20/11/2024 15:57:18,1732118237943,-5,20/11/2024 10:57:17,196386,5,questionnaire-3956,,41492629,BLIND,12110685,,complete,,673dfbf3a2509a74041b8cbd,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1835x968,Headphone Check Pass,,,Demographic Questionnaire,5,CB28,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,99992
1,1732118348509,20/11/2024 15:59:08,1732118348363,-5,20/11/2024 10:59:08,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732118382483,20/11/2024 15:59:42,1732118382397,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,31
3,1732118382597,20/11/2024 15:59:42,1732118382398,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732118382597,20/11/2024 15:59:42,1732118382398,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Do not know
6,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,7
7,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-2,Asian
11,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,27
12,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,0.2
13,1732118382597,20/11/2024 15:59:42,1732118382399,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,0%
14,1732118382597,20/11/2024 15:59:42,1732118382400,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,1
15,1732118382597,20/11/2024 15:59:42,1732118382400,-5,20/11/2024 10:59:42,196386,5,questionnaire-3956,,41492712,BLIND,12110585,,complete,,673dfbb896a00a4c0e068de8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1800x1169,1437x967,Headphone Check Pass,,,Demographic Questionnaire,5,CB34,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,34037
1,1732118512384,20/11/2024 16:01:52,1732118510799,-8,20/11/2024 08:01:50,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732118544522,20/11/2024 16:02:24,1732118543030,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,33
3,1732118544952,20/11/2024 16:02:24,1732118543031,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732118544952,20/11/2024 16:02:24,1732118543031,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732118544952,20/11/2024 16:02:24,1732118543031,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Pacific southwest
6,1732118544952,20/11/2024 16:02:24,1732118543031,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,5
7,1732118544952,20/11/2024 16:02:24,1732118543031,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732118544952,20/11/2024 16:02:24,1732118543031,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1732118544952,20/11/2024 16:02:24,1732118543032,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,1
10,1732118544952,20/11/2024 16:02:24,1732118543032,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-7,Decline to state
11,1732118544952,20/11/2024 16:02:24,1732118543032,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,3
12,1732118544952,20/11/2024 16:02:24,1732118543032,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,30
13,1732118544952,20/11/2024 16:02:24,1732118543032,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,20%
14,1732118544952,20/11/2024 16:02:24,1732118543032,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,3
15,1732118544952,20/11/2024 16:02:24,1732118543033,-8,20/11/2024 08:02:23,196386,5,questionnaire-3956,,41492773,BLIND,12110751,,complete,,673dfbec33a14e09e0221e18,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Demographic Questionnaire,5,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,32234
1,1732118686419,20/11/2024 16:04:46,1732118686621,-5,20/11/2024 11:04:46,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1715x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732118814778,20/11/2024 16:06:54,1732118815019,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,35
3,1732118814935,20/11/2024 16:06:54,1732118815024,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732118814935,20/11/2024 16:06:54,1732118815024,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732118814935,20/11/2024 16:06:54,1732118815025,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Other (please specify)
6,1732118814935,20/11/2024 16:06:54,1732118815025,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,American English
7,1732118814935,20/11/2024 16:06:54,1732118815026,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
8,1732118814935,20/11/2024 16:06:54,1732118815026,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
9,1732118814935,20/11/2024 16:06:54,1732118815027,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-2,Asian
10,1732118814935,20/11/2024 16:06:54,1732118815028,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,33
11,1732118814935,20/11/2024 16:06:54,1732118815028,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,1
12,1732118814935,20/11/2024 16:06:54,1732118815029,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,10%
13,1732118814935,20/11/2024 16:06:54,1732118815030,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,2
14,1732118814935,20/11/2024 16:06:54,1732118815030,-5,20/11/2024 11:06:55,196386,5,questionnaire-3956,,41492866,BLIND,12110713,,complete,,673dfe83f26f68adb58169d6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1715x1143,1699x1055,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,128409
1,1732119865066,20/11/2024 16:24:25,1732119878015,-5,20/11/2024 11:24:38,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732119892094,20/11/2024 16:24:52,1732119905096,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,33
3,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Midwestern
6,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,3
7,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732119892225,20/11/2024 16:24:52,1732119905098,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732119892225,20/11/2024 16:24:52,1732119905099,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,8
12,1732119892225,20/11/2024 16:24:52,1732119905099,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,25
13,1732119892225,20/11/2024 16:24:52,1732119905099,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,10%
14,1732119892225,20/11/2024 16:24:52,1732119905099,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,2
15,1732119892225,20/11/2024 16:24:52,1732119905099,-5,20/11/2024 11:25:05,196386,5,questionnaire-3956,,41493653,BLIND,12110891,,complete,,673e0214ea9b09c22cb5e0ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x631,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,27084
1,1732122228531,20/11/2024 17:03:48,1732122230226,-5,20/11/2024 12:03:50,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
